   1.2500000e+01   4.2484422e+02   3.0023814e+02   3.0000000e+02   3.0000000e+02
   1.3000000e+01   4.2722797e+02   3.0028604e+02   3.0000001e+02   3.0000000e+02
   1.3500000e+01   4.2956158e+02   3.0033999e+02   3.0000001e+02   3.0000000e+02
   1.4000000e+01   4.3184784e+02   3.0040028e+02   3.0000001e+02   3.0000000e+02
   1.4500000e+01   4.3408931e+02   3.0046712e+02   3.0000002e+02   3.0000000e+02
   1.5000000e+01   4.3628832e+02   3.0054075e+02   3.0000003e+02   3.0000000e+02
   1.5500000e+01   4.3844702e+02   3.0062134e+02   3.0000005e+02   3.0000000e+02
   1.6000000e+01   4.4056736e+02   3.0070906e+02   3.0000007e+02   3.0000000e+02
   1.6500000e+01   4.4265116e+02   3.0080403e+02   3.0000010e+02   3.0000000e+02
   1.7000000e+01   4.4470009e+02   3.0090638e+02   3.0000013e+02   3.0000000e+02
   1.7500000e+01   4.4671570e+02   3.0101617e+02   3.0000018e+02   3.0000000e+02
   1.8000000e+01   4.4869944e+02   3.0113348e+02   3.0000025e+02   3.0000000e+02
   1.8500000e+01   4.5065263e+02   3.0125836e+02   3.0000033e+02   3.0000000e+02
   1.9000000e+01   4.5257654e+02   3.0139083e+02   3.0000044e+02   3.0000000e+02
   1.9500000e+01   4.5447231e+02   3.0153090e+02   3.0000057e+02   3.0000000e+02
   2.0000000e+01   4.5634106e+02   3.0167857e+02   3.0000074e+02   3.0000000e+02
   2.0500000e+01   4.5818379e+02   3.0183382e+02   3.0000094e+02   3.0000000e+02
   2.1000000e+01   4.6000147e+02   3.0199661e+02   3.0000120e+02   3.0000000e+02
   2.1500000e+01   4.6179500e+02   3.0216689e+02   3.0000150e+02   3.0000000e+02
   2.2000000e+01   4.6356522e+02   3.0234463e+02   3.0000187e+02   3.0000000e+02
   2.2500000e+01   4.6531295e+02   3.0252974e+02   3.0000231e+02   3.0000000e+02
   2.3000000e+01   4.6703894e+02   3.0272217e+02   3.0000283e+02   3.0000000e+02
   2.3500000e+01   4.6874390e+02   3.0292182e+02   3.0000344e+02   3.0000000e+02
   2.4000000e+01   4.7042851e+02   3.0312862e+02   3.0000416e+02   3.0000000e+02
   2.4500000e+01   4.7209342e+02   3.0334246e+02   3.0000500e+02   3.0000000e+02
   2.5000000e+01   4.7373923e+02   3.0356326e+02   3.0000597e+02   3.0000000e+02
   2.5500000e+01   4.7536651e+02   3.0379091e+02   3.0000709e+02   3.0000000e+02
   2.6000000e+01   4.7697583e+02   3.0402531e+02   3.0000837e+02   3.0000000e+02
   2.6500000e+01   4.7856770e+02   3.0426635e+02   3.0000983e+02   3.0000000e+02
   2.7000000e+01   4.8014263e+02   3.0451391e+02   3.0001148e+02   3.0000000e+02
   2.7500000e+01   4.8170108e+02   3.0476789e+02   3.0001335e+02   3.0000000e+02
   2.8000000e+01   4.8324352e+02   3.0502818e+02   3.0001546e+02   3.0000000e+02
   2.8500000e+01   4.8477037e+02   3.0529465e+02   3.0001781e+02   3.0000000e+02
   2.9000000e+01   4.8628205e+02   3.0556719e+02   3.0002045e+02   3.0000000e+02
   2.9500000e+01   4.8777895e+02   3.0584568e+02   3.0002338e+02   3.0000000e+02
   3.0000000e+01   4.8926147e+02   3.0613001e+02   3.0002662e+02   3.0000000e+02
   3.0500000e+01   4.9072995e+02   3.0642006e+02   3.0003021e+02   3.0000000e+02
   3.1000000e+01   4.9218475e+02   3.0671572e+02   3.0003416e+02   3.0000000e+02
   3.1500000e+01   4.9362621e+02   3.0701686e+02   3.0003850e+02   3.0000000e+02
   3.2000000e+01   4.9505464e+02   3.0732337e+02   3.0004326e+02   3.0000000e+02
   3.2500000e+01   4.9647035e+02   3.0763514e+02   3.0004845e+02   3.0000000e+02
   3.3000000e+01   4.9787364e+02   3.0795205e+02   3.0005410e+02   3.0000000e+02
   3.3500000e+01   4.9926480e+02   3.0827400e+02   3.0006025e+02   3.0000000e+02
   3.4000000e+01   5.0064410e+02   3.0860086e+02   3.0006691e+02   3.0000000e+02
   3.4500000e+01   5.0201181e+02   3.0893253e+02   3.0007411e+02   3.0000000e+02
   3.5000000e+01   5.0336817e+02   3.0926890e+02   3.0008188e+02   3.0000000e+02
   3.5500000e+01   5.0471345e+02   3.0960987e+02   3.0009024e+02   3.0000000e+02
   3.6000000e+01   5.0604786e+02   3.0995532e+02   3.0009923e+02   3.0000000e+02
   3.6500000e+01   5.0737165e+02   3.1030516e+02   3.0010887e+02   3.0000000e+02
   3.7000000e+01   5.0868503e+02   3.1065927e+02   3.0011918e+02   3.0000000e+02
   3.7500000e+01   5.0998822e+02   3.1101757e+02   3.0013020e+02   3.0000000e+02
   3.8000000e+01   5.1128143e+02   3.1137995e+02   3.0014196e+02   3.0000000e+02
   3.8500000e+01   5.1256485e+02   3.1174632e+02   3.0015447e+02   3.0000000e+02
   3.9000000e+01   5.1383867e+02   3.1211657e+02   3.0016777e+02   3.0000000e+02
   3.9500000e+01   5.1510309e+02   3.1249062e+02   3.0018189e+02   3.0000000e+02
   4.0000000e+01   5.1635828e+02   3.1286837e+02   3.0019685e+02   3.0000000e+02
   4.0500000e+01   5.1760442e+02   3.1324973e+02   3.0021268e+02   3.0000000e+02
   4.1000000e+01   5.1884168e+02   3.1363461e+02   3.0022940e+02   3.0000000e+02
   4.1500000e+01   5.2007023e+02   3.1402294e+02   3.0024705e+02   3.0000000e+02
   4.2000000e+01   5.2129022e+02   3.1441461e+02   3.0026565e+02   3.0000000e+02
   4.2500000e+01   5.2250181e+02   3.1480955e+02   3.0028522e+02   3.0000000e+02
   4.3000000e+01   5.2370514e+02   3.1520768e+02   3.0030580e+02   3.0000000e+02
   4.3500000e+01   5.2490038e+02   3.1560892e+02   3.0032740e+02   3.0000000e+02
   4.4000000e+01   5.2608765e+02   3.1601319e+02   3.0035006e+02   3.0000000e+02
   4.4500000e+01   5.2726709e+02   3.1642040e+02   3.0037380e+02   3.0000000e+02
   4.5000000e+01   5.2843884e+02   3.1683049e+02   3.0039864e+02   3.0000000e+02
   4.5500000e+01   5.2960303e+02   3.1724339e+02   3.0042461e+02   3.0000000e+02
   4.6000000e+01   5.3075979e+02   3.1765902e+02   3.0045173e+02   3.0000000e+02
   4.6500000e+01   5.3190923e+02   3.1807731e+02   3.0048002e+02   3.0000000e+02
   4.7000000e+01   5.3305148e+02   3.1849819e+02   3.0050952e+02   3.0000000e+02
   4.7500000e+01   5.3418666e+02   3.1892159e+02   3.0054023e+02   3.0000000e+02
   4.8000000e+01   5.3531487e+02   3.1934746e+02   3.0057219e+02   3.0000000e+02
   4.8500000e+01   5.3643623e+02   3.1977572e+02   3.0060542e+02   3.0000000e+02
   4.9000000e+01   5.3755085e+02   3.2020632e+02   3.0063993e+02   3.0000000e+02
   4.9500000e+01   5.3865882e+02   3.2063918e+02   3.0067575e+02   3.0000000e+02
   5.0000000e+01   5.3976026e+02   3.2107426e+02   3.0071290e+02   3.0000000e+02
   5.0500000e+01   5.4085526e+02   3.2151149e+02   3.0075139e+02   3.0000000e+02
   5.1000000e+01   5.4194392e+02   3.2195081e+02   3.0079126e+02   3.0000000e+02
   5.1500000e+01   5.4302633e+02   3.2239218e+02   3.0083251e+02   3.0000000e+02
   5.2000000e+01   5.4410259e+02   3.2283553e+02   3.0087517e+02   3.0000000e+02
   5.2500000e+01   5.4517278e+02   3.2328081e+02   3.0091925e+02   3.0000000e+02
   5.3000000e+01   5.4623700e+02   3.2372797e+02   3.0096477e+02   3.0000000e+02
   5.3500000e+01   5.4729532e+02   3.2417695e+02   3.0101175e+02   3.0000000e+02
   5.4000000e+01   5.4834784e+02   3.2462772e+02   3.0106021e+02   3.0000000e+02
   5.4500000e+01   5.4939463e+02   3.2508022e+02   3.0111016e+02   3.0000000e+02
   5.5000000e+01   5.5043578e+02   3.2553440e+02   3.0116161e+02   3.0000000e+02
   5.5500000e+01   5.5147136e+02   3.2599021e+02   3.0121459e+02   3.0000000e+02
   5.6000000e+01   5.5250145e+02   3.2644762e+02   3.0126911e+02   3.0000000e+02
   5.6500000e+01   5.5352612e+02   3.2690657e+02   3.0132517e+02   3.0000000e+02
   5.7000000e+01   5.5454544e+02   3.2736703e+02   3.0138280e+02   3.0000000e+02
   5.7500000e+01   5.5555949e+02   3.2782895e+02   3.0144201e+02   3.0000000e+02
   5.8000000e+01   5.5656834e+02   3.2829229e+02   3.0150281e+02   3.0000000e+02
   5.8500000e+01   5.5757204e+02   3.2875700e+02   3.0156521e+02   3.0000000e+02
   5.9000000e+01   5.5857068e+02   3.2922306e+02   3.0162922e+02   3.0000000e+02
   5.9500000e+01   5.5956431e+02   3.2969043e+02   3.0169486e+02   3.0000000e+02
   6.0000000e+01   5.6055299e+02   3.3015905e+02   3.0176214e+02   3.0000000e+02
   6.0500000e+01   5.6153679e+02   3.3062891e+02   3.0183107e+02   3.0000000e+02
   6.1000000e+01   5.6251577e+02   3.3109996e+02   3.0190165e+02   3.0000000e+02
   6.1500000e+01   5.6348998e+02   3.3157216e+02   3.0197390e+02   3.0000000e+02
   6.2000000e+01   5.6445948e+02   3.3204550e+02   3.0204783e+02   3.0000000e+02
   6.2500000e+01   5.6542434e+02   3.3251992e+02   3.0212344e+02   3.0000000e+02
   6.3000000e+01   5.6638459e+02   3.3299540e+02   3.0220074e+02   3.0000000e+02
   6.3500000e+01   5.6734029e+02   3.3347191e+02   3.0227975e+02   3.0000000e+02
   6.4000000e+01   5.6829150e+02   3.3394941e+02   3.0236046e+02   3.0000000e+02
   6.4500000e+01   5.6923827e+02   3.3442789e+02   3.0244289e+02   3.0000000e+02
   6.5000000e+01   5.7018064e+02   3.3490729e+02   3.0252704e+02   3.0000000e+02
   6.5500000e+01   5.7111866e+02   3.3538761e+02   3.0261292e+02   3.0000000e+02
   6.6000000e+01   5.7205237e+02   3.3586881e+02   3.0270053e+02   3.0000000e+02
   6.6500000e+01   5.7298182e+02   3.3635086e+02   3.0278989e+02   3.0000000e+02
   6.7000000e+01   5.7390705e+02   3.3683374e+02   3.0288098e+02   3.0000000e+02
   6.7500000e+01   5.7482810e+02   3.3731741e+02   3.0297383e+02   3.0000000e+02
   6.8000000e+01   5.7574501e+02   3.3780187e+02   3.0306843e+02   3.0000000e+02
   6.8500000e+01   5.7665781e+02   3.3828707e+02   3.0316479e+02   3.0000000e+02
   6.9000000e+01   5.7756654e+02   3.3877300e+02   3.0326291e+02   3.0000000e+02
   6.9500000e+01   5.7847124e+02   3.3925963e+02   3.0336279e+02   3.0000000e+02
   7.0000000e+01   5.7937194e+02   3.3974695e+02   3.0346445e+02   3.0000000e+02
   7.0500000e+01   5.8026866e+02   3.4023491e+02   3.0356787e+02   3.0000000e+02
   7.1000000e+01   5.8116143e+02   3.4072352e+02   3.0367306e+02   3.0000000e+02
   7.1500000e+01   5.8205028e+02   3.4121274e+02   3.0378004e+02   3.0000000e+02
   7.2000000e+01   5.8293522e+02   3.4170255e+02   3.0388878e+02   3.0000000e+02
   7.2500000e+01   5.8381629e+02   3.4219293e+02   3.0399931e+02   3.0000000e+02
   7.3000000e+01   5.8469349e+02   3.4268387e+02   3.0411161e+02   3.0000000e+02
   7.3500000e+01   5.8556684e+02   3.4317534e+02   3.0422570e+02   3.0000000e+02
   7.4000000e+01   5.8643635e+02   3.4366733e+02   3.0434156e+02   3.0000000e+02
   7.4500000e+01   5.8730203e+02   3.4415981e+02   3.0445921e+02   3.0000000e+02
   7.5000000e+01   5.8816389e+02   3.4465277e+02   3.0457864e+02   3.0000000e+02
   7.5500000e+01   5.8902193e+02   3.4514618e+02   3.0469985e+02   3.0000000e+02
   7.6000000e+01   5.8987613e+02   3.4564005e+02   3.0482284e+02   3.0000000e+02
   7.6500000e+01   5.9072651e+02   3.4613434e+02   3.0494761e+02   3.0000000e+02
   7.7000000e+01   5.9157305e+02   3.4662903e+02   3.0507415e+02   3.0000000e+02
   7.7500000e+01   5.9241572e+02   3.4712413e+02   3.0520248e+02   3.0000000e+02
   7.8000000e+01   5.9325453e+02   3.4761960e+02   3.0533258e+02   3.0000000e+02
   7.8500000e+01   5.9408943e+02   3.4811543e+02   3.0546446e+02   3.0000000e+02
   7.9000000e+01   5.9492040e+02   3.4861161e+02   3.0559811e+02   3.0000000e+02
   7.9500000e+01   5.9574740e+02   3.4910813e+02   3.0573353e+02   3.0000000e+02
   8.0000000e+01   5.9657040e+02   3.4960496e+02   3.0587072e+02   3.0000000e+02
   8.0500000e+01   5.9738934e+02   3.5010210e+02   3.0600967e+02   3.0000000e+02
   8.1000000e+01   5.9820419e+02   3.5059953e+02   3.0615039e+02   3.0000000e+02
   8.1500000e+01   5.9901486e+02   3.5109724e+02   3.0629287e+02   3.0000000e+02
   8.2000000e+01   5.9982132e+02   3.5159522e+02   3.0643711e+02   3.0000000e+02
   8.2500000e+01   6.0062347e+02   3.5209344e+02   3.0658310e+02   3.0000000e+02
   8.3000000e+01   6.0142125e+02   3.5259191e+02   3.0673084e+02   3.0000000e+02
   8.3500000e+01   6.0221457e+02   3.5309061e+02   3.0688033e+02   3.0000000e+02
   8.4000000e+01   6.0300334e+02   3.5358952e+02   3.0703156e+02   3.0000000e+02
   8.4500000e+01   6.0378747e+02   3.5408863e+02   3.0718453e+02   3.0000000e+02
   8.5000000e+01   6.0456686e+02   3.5458794e+02   3.0733924e+02   3.0000000e+02
   8.5500000e+01   6.0534139e+02   3.5508743e+02   3.0749568e+02   3.0000000e+02
   8.6000000e+01   6.0611097e+02   3.5558709e+02   3.0765385e+02   3.0000000e+02
   8.6500000e+01   6.0687547e+02   3.5608690e+02   3.0781374e+02   3.0000000e+02
   8.7000000e+01   6.0763478e+02   3.5658687e+02   3.0797534e+02   3.0000000e+02
   8.7500000e+01   6.0838878e+02   3.5708697e+02   3.0813866e+02   3.0000000e+02
   8.8000000e+01   6.0913735e+02   3.5758720e+02   3.0830369e+02   3.0000000e+02
   8.8500000e+01   6.0988037e+02   3.5808755e+02   3.0847043e+02   3.0000000e+02
   8.9000000e+01   6.1061773e+02   3.5858801e+02   3.0863886e+02   3.0000000e+02
   8.9500000e+01   6.1134932e+02   3.5908856e+02   3.0880898e+02   3.0000000e+02
   9.0000000e+01   6.1207502e+02   3.5958919e+02   3.0898079e+02   3.0000000e+02
   9.0500000e+01   6.1279475e+02   3.6008990e+02   3.0915428e+02   3.0000000e+02
   9.1000000e+01   6.1350841e+02   3.6059068e+02   3.0932945e+02   3.0000000e+02
   9.1500000e+01   6.1421592e+02   3.6109152e+02   3.0950630e+02   3.0000000e+02
   9.2000000e+01   6.1491723e+02   3.6159240e+02   3.0968480e+02   3.0000000e+02
   9.2500000e+01   6.1561229e+02   3.6209331e+02   3.0986497e+02   3.0000000e+02
   9.3000000e+01   6.1630107e+02   3.6259426e+02   3.1004679e+02   3.0000000e+02
   9.3500000e+01   6.1698355e+02   3.6309522e+02   3.1023025e+02   3.0000000e+02
   9.4000000e+01   6.1765975e+02   3.6359618e+02   3.1041536e+02   3.0000000e+02
   9.4500000e+01   6.1832970e+02   3.6409715e+02   3.1060210e+02   3.0000000e+02
   9.5000000e+01   6.1899345e+02   3.6459810e+02   3.1079047e+02   3.0000000e+02
   9.5500000e+01   6.1965106e+02   3.6509902e+02   3.1098046e+02   3.0000000e+02
   9.6000000e+01   6.2030265e+02   3.6559991e+02   3.1117207e+02   3.0000000e+02
   9.6500000e+01   6.2094832e+02   3.6610076e+02   3.1136529e+02   3.0000000e+02
   9.7000000e+01   6.2158821e+02   3.6660155e+02   3.1156011e+02   3.0000000e+02
   9.7500000e+01   6.2222247e+02   3.6710227e+02   3.1175653e+02   3.0000000e+02
   9.8000000e+01   6.2285128e+02   3.6760292e+02   3.1195453e+02   3.0000000e+02
   9.8500000e+01   6.2347482e+02   3.6810347e+02   3.1215412e+02   3.0000000e+02
   9.9000000e+01   6.2409328e+02   3.6860393e+02   3.1235528e+02   3.0000000e+02
   9.9500000e+01   6.2470687e+02   3.6910428e+02   3.1255801e+02   3.0000000e+02
   1.0000000e+02   6.2531580e+02   3.6960450e+02   3.1276231e+02   3.0000000e+02
   1.0050000e+02   6.2592028e+02   3.7010459e+02   3.1296816e+02   3.0000000e+02
   1.0100000e+02   6.2652053e+02   3.7060453e+02   3.1317555e+02   3.0000000e+02
   1.0150000e+02   6.2711677e+02   3.7110431e+02   3.1338449e+02   3.0000000e+02
   1.0200000e+02   6.2770919e+02   3.7160392e+02   3.1359496e+02   3.0000000e+02
   1.0250000e+02   6.2829801e+02   3.7210335e+02   3.1380695e+02   3.0000000e+02
   1.0300000e+02   6.2888342e+02   3.7260257e+02   3.1402047e+02   3.0000000e+02
   1.0350000e+02   6.2946560e+02   3.7310159e+02   3.1423550e+02   3.0000001e+02
   1.0400000e+02   6.3004473e+02   3.7360038e+02   3.1445203e+02   3.0000001e+02
   1.0450000e+02   6.3062096e+02   3.7409894e+02   3.1467005e+02   3.0000001e+02
   1.0500000e+02   6.3119445e+02   3.7459725e+02   3.1488957e+02   3.0000001e+02
   1.0550000e+02   6.3176533e+02   3.7509529e+02   3.1511057e+02   3.0000001e+02
   1.0600000e+02   6.3233373e+02   3.7559305e+02   3.1533304e+02   3.0000001e+02
   1.0650000e+02   6.3289976e+02   3.7609052e+02   3.1555698e+02   3.0000002e+02
   1.0700000e+02   6.3346352e+02   3.7658769e+02   3.1578238e+02   3.0000002e+02
   1.0750000e+02   6.3402511e+02   3.7708453e+02   3.1600923e+02   3.0000002e+02
   1.0800000e+02   6.3458459e+02   3.7758104e+02   3.1623753e+02   3.0000002e+02
   1.0850000e+02   6.3514206e+02   3.7807721e+02   3.1646726e+02   3.0000003e+02
   1.0900000e+02   6.3569756e+02   3.7857301e+02   3.1669843e+02   3.0000003e+02
   1.0950000e+02   6.3625116e+02   3.7906844e+02   3.1693101e+02   3.0000003e+02
   1.1000000e+02   6.3680291e+02   3.7956348e+02   3.1716501e+02   3.0000004e+02
   1.1050000e+02   6.3735286e+02   3.8005811e+02   3.1740041e+02   3.0000004e+02
   1.1100000e+02   6.3790106e+02   3.8055233e+02   3.1763721e+02   3.0000004e+02
   1.1150000e+02   6.3844756e+02   3.8104612e+02   3.1787540e+02   3.0000005e+02
   1.1200000e+02   6.3899239e+02   3.8153947e+02   3.1811497e+02   3.0000005e+02
   1.1250000e+02   6.3953560e+02   3.8203236e+02   3.1835592e+02   3.0000006e+02
   1.1300000e+02   6.4007724e+02   3.8252478e+02   3.1859823e+02   3.0000007e+02
   1.1350000e+02   6.4061736e+02   3.8301672e+02   3.1884191e+02   3.0000007e+02
   1.1400000e+02   6.4115600e+02   3.8350816e+02   3.1908693e+02   3.0000008e+02
   1.1450000e+02   6.4169321e+02   3.8399910e+02   3.1933329e+02   3.0000009e+02
   1.1500000e+02   6.4222904e+02   3.8448952e+02   3.1958100e+02   3.0000009e+02
   1.1550000e+02   6.4276356e+02   3.8497941e+02   3.1983002e+02   3.0000010e+02
   1.1600000e+02   6.4329682e+02   3.8546875e+02   3.2008037e+02   3.0000011e+02
   1.1650000e+02   6.4382887e+02   3.8595755e+02   3.2033203e+02   3.0000012e+02
   1.1700000e+02   6.4435979e+02   3.8644577e+02   3.2058498e+02   3.0000013e+02
   1.1750000e+02   6.4488963e+02   3.8693343e+02   3.2083924e+02   3.0000014e+02
   1.1800000e+02   6.4541845e+02   3.8742049e+02   3.2109478e+02   3.0000015e+02
   1.1850000e+02   6.4594633e+02   3.8790696e+02   3.2135159e+02   3.0000017e+02
   1.1900000e+02   6.4647333e+02   3.8839282e+02   3.2160968e+02   3.0000018e+02
   1.1950000e+02   6.4699950e+02   3.8887807e+02   3.2186903e+02   3.0000019e+02
   1.2000000e+02   6.4752493e+02   3.8936269e+02   3.2212963e+02   3.0000021e+02
   1.2050000e+02   6.4804965e+02   3.8984668e+02   3.2239148e+02   3.0000022e+02
   1.2100000e+02   6.4857375e+02   3.9033002e+02   3.2265456e+02   3.0000024e+02
   1.2150000e+02   6.4909727e+02   3.9081271e+02   3.2291888e+02   3.0000026e+02
   1.2200000e+02   6.4962027e+02   3.9129473e+02   3.2318441e+02   3.0000028e+02
   1.2250000e+02   6.5014280e+02   3.9177609e+02   3.2345115e+02   3.0000030e+02
   1.2300000e+02   6.5066492e+02   3.9225677e+02   3.2371910e+02   3.0000032e+02
   1.2350000e+02   6.5118666e+02   3.9273677e+02   3.2398824e+02   3.0000034e+02
   1.2400000e+02   6.5170807e+02   3.9321608e+02   3.2425857e+02   3.0000036e+02
   1.2450000e+02   6.5222918e+02   3.9369468e+02   3.2453007e+02   3.0000038e+02
   1.2500000e+02   6.5275004e+02   3.9417258e+02   3.2480275e+02   3.0000041e+02
   1.2550000e+02   6.5327067e+02   3.9464977e+02   3.2507658e+02   3.0000044e+02
   1.2600000e+02   6.5379109e+02   3.9512624e+02   3.2535157e+02   3.0000046e+02
   1.2650000e+02   6.5431133e+02   3.9560199e+02   3.2562770e+02   3.0000049e+02
   1.2700000e+02   6.5483141e+02   3.9607700e+02   3.2590497e+02   3.0000052e+02
   1.2750000e+02   6.5535133e+02   3.9655128e+02   3.2618336e+02   3.0000056e+02
   1.2800000e+02   6.5587113e+02   3.9702483e+02   3.2646288e+02   3.0000059e+02
   1.2850000e+02   6.5639079e+02   3.9749762e+02   3.2674350e+02   3.0000063e+02
   1.2900000e+02   6.5691033e+02   3.9796967e+02   3.2702522e+02   3.0000066e+02
   1.2950000e+02   6.5742975e+02   3.9844096e+02   3.2730803e+02   3.0000070e+02
   1.3000000e+02   6.5794905e+02   3.9891150e+02   3.2759192e+02   3.0000074e+02
   1.3050000e+02   6.5846823e+02   3.9938127e+02   3.2787689e+02   3.0000078e+02
   1.3100000e+02   6.5898729e+02   3.9985028e+02   3.2816293e+02   3.0000083e+02
   1.3150000e+02   6.5950622e+02   4.0031852e+02   3.2845002e+02   3.0000088e+02
   1.3200000e+02   6.6002501e+02   4.0078598e+02   3.2873816e+02   3.0000092e+02
   1.3250000e+02   6.6054366e+02   4.0125268e+02   3.2902734e+02   3.0000097e+02
   1.3300000e+02   6.6106217e+02   4.0171859e+02   3.2931755e+02   3.0000103e+02
   1.3350000e+02   6.6158052e+02   4.0218373e+02   3.2960879e+02   3.0000108e+02
   1.3400000e+02   6.6209870e+02   4.0264809e+02   3.2990103e+02   3.0000114e+02
   1.3450000e+02   6.6261671e+02   4.0311166e+02   3.3019428e+02   3.0000120e+02
   1.3500000e+02   6.6313453e+02   4.0357445e+02   3.3048853e+02   3.0000126e+02
   1.3550000e+02   6.6365217e+02   4.0403646e+02   3.3078376e+02   3.0000133e+02
   1.3600000e+02   6.6416961e+02   4.0449768e+02   3.3107997e+02   3.0000139e+02
   1.3650000e+02   6.6468684e+02   4.0495811e+02   3.3137714e+02   3.0000146e+02
   1.3700000e+02   6.6520386e+02   4.0541775e+02   3.3167528e+02   3.0000154e+02
   1.3750000e+02   6.6572066e+02   4.0587660e+02   3.3197437e+02   3.0000161e+02
   1.3800000e+02   6.6623724e+02   4.0633466e+02   3.3227440e+02   3.0000169e+02
   1.3850000e+02   6.6675359e+02   4.0679193e+02   3.3257537e+02   3.0000177e+02
   1.3900000e+02   6.6726970e+02   4.0724841e+02   3.3287726e+02   3.0000186e+02
   1.3950000e+02   6.6778558e+02   4.0770410e+02   3.3318006e+02   3.0000194e+02
   1.4000000e+02   6.6830121e+02   4.0815901e+02   3.3348378e+02   3.0000204e+02
   1.4050000e+02   6.6881659e+02   4.0861312e+02   3.3378839e+02   3.0000213e+02
   1.4100000e+02   6.6933173e+02   4.0906644e+02   3.3409389e+02   3.0000223e+02
   1.4150000e+02   6.6984662e+02   4.0951898e+02   3.3440027e+02   3.0000233e+02
   1.4200000e+02   6.7036126e+02   4.0997073e+02   3.3470752e+02   3.0000243e+02
   1.4250000e+02   6.7087564e+02   4.1042169e+02   3.3501564e+02   3.0000254e+02
   1.4300000e+02   6.7138977e+02   4.1087187e+02   3.3532461e+02   3.0000266e+02
   1.4350000e+02   6.7190364e+02   4.1132126e+02   3.3563442e+02   3.0000277e+02
   1.4400000e+02   6.7241725e+02   4.1176987e+02   3.3594508e+02   3.0000289e+02
   1.4450000e+02   6.7293060e+02   4.1221770e+02   3.3625656e+02   3.0000302e+02
   1.4500000e+02   6.7344368e+02   4.1266475e+02   3.3656886e+02   3.0000315e+02
   1.4550000e+02   6.7395650e+02   4.1311102e+02   3.3688197e+02   3.0000328e+02
   1.4600000e+02   6.7446905e+02   4.1355651e+02   3.3719588e+02   3.0000342e+02
   1.4650000e+02   6.7498133e+02   4.1400123e+02   3.3751059e+02   3.0000356e+02
   1.4700000e+02   6.7549334e+02   4.1444518e+02   3.3782608e+02   3.0000371e+02
   1.4750000e+02   6.7600507e+02   4.1488835e+02   3.3814234e+02   3.0000386e+02
   1.4800000e+02   6.7651652e+02   4.1533076e+02   3.3845938e+02   3.0000402e+02
   1.4850000e+02   6.7702767e+02   4.1577240e+02   3.3877717e+02   3.0000418e+02
   1.4900000e+02   6.7753854e+02   4.1621327e+02   3.3909571e+02   3.0000435e+02
   1.4950000e+02   6.7804911e+02   4.1665339e+02   3.3941500e+02   3.0000452e+02
   1.5000000e+02   6.7855938e+02   4.1709274e+02   3.3973502e+02   3.0000470e+02
   1.5050000e+02   6.7906934e+02   4.1753134e+02   3.4005576e+02   3.0000488e+02
   1.5100000e+02   6.7957899e+02   4.1796918e+02   3.4037722e+02   3.0000507e+02
   1.5150000e+02   6.8008831e+02   4.1840626e+02   3.4069939e+02   3.0000527e+02
